Date,Category,Demand,Predicted_Demand
10/1/2023,Toys,111,119.14
10/2/2023,Toys,55,85.03
10/3/2023,Toys,99,103.45
10/4/2023,Toys,91,117.26
10/5/2023,Toys,83,85.9
10/6/2023,Toys,87,116.51
10/7/2023,Toys,24,47.04
10/8/2023,Toys,34,35.22
10/9/2023,Toys,24,30.81
10/10/2023,Toys,15,49.09
10/11/2023,Toys,34,54.62
10/12/2023,Toys,33,31.4
10/13/2023,Toys,33,32.82
10/14/2023,Toys,35,28.38
10/15/2023,Toys,30,29.63
10/16/2023,Toys,39,46.44
10/17/2023,Toys,33,34.04
10/18/2023,Toys,32,41.31
10/19/2023,Toys,47,49.81
10/20/2023,Toys,45,49.41
10/21/2023,Toys,37,42.82
10/22/2023,Toys,41,36.36
10/23/2023,Toys,26,42.15
10/24/2023,Toys,37,41.87
10/25/2023,Toys,140,140.6
10/26/2023,Toys,49,92.78
10/27/2023,Toys,72,88.36
10/28/2023,Toys,147,85.16
10/29/2023,Toys,133,96.55
10/30/2023,Toys,102,99.88
10/31/2023,Toys,77,79.84
11/1/2023,Toys,120,104.45
11/2/2023,Toys,53,92.31
11/3/2023,Toys,63,68.83
11/4/2023,Toys,62,81.71
11/5/2023,Toys,109,82.93
11/6/2023,Toys,94,91.65
11/7/2023,Toys,60,81.25
11/8/2023,Toys,61,78.09
11/9/2023,Toys,110,110.9
11/10/2023,Toys,84,97.89
11/11/2023,Toys,64,78.97
11/12/2023,Toys,77,95.73
11/13/2023,Toys,97,109.74
11/14/2023,Toys,69,78.41
11/15/2023,Toys,149,129.77
11/16/2023,Toys,124,114.22
11/17/2023,Toys,115,109.75
11/18/2023,Toys,32,82.83
11/19/2023,Toys,103,113
11/20/2023,Toys,94,95.94
11/21/2023,Toys,126,109.76
11/22/2023,Toys,168,160.26
11/23/2023,Toys,66,80.71
11/24/2023,Toys,96,101.83
11/25/2023,Toys,52,84.68
11/26/2023,Toys,103,116.26
11/27/2023,Toys,114,117.83
11/28/2023,Toys,78,102.1
11/29/2023,Toys,98,91.19
11/30/2023,Toys,75,89.64
12/1/2023,Toys,69,82.98
12/2/2023,Toys,138,113.75
12/3/2023,Toys,134,133.84
12/4/2023,Toys,99,97.69
12/5/2023,Toys,112,101.1
12/6/2023,Toys,190,177.97
12/7/2023,Toys,85,146.45
12/8/2023,Toys,195,157.74
12/9/2023,Toys,116,143.7
12/10/2023,Toys,110,115.43
12/11/2023,Toys,88,101
12/12/2023,Toys,151,176.85
12/13/2023,Toys,113,114.24
12/14/2023,Toys,162,146.15
12/15/2023,Toys,157,146.34
12/16/2023,Toys,85,100.96
12/17/2023,Toys,102,149.93
12/18/2023,Toys,130,144.32
12/19/2023,Toys,84,113.42
12/20/2023,Toys,78,95.47
12/21/2023,Toys,127,158.74
12/22/2023,Toys,96,101.26
12/23/2023,Toys,52,80.74
12/24/2023,Toys,72,101.33
12/25/2023,Toys,107,88.28
12/26/2023,Toys,38,67.72
12/27/2023,Toys,41,40.1
12/28/2023,Toys,35,32.07
12/29/2023,Toys,13,35.91
12/30/2023,Toys,21,34.95
12/31/2023,Toys,44,50
1/1/2024,Toys,16,30.35
1/2/2024,Toys,79,46.67
1/3/2024,Toys,22,42.94
1/4/2024,Toys,26,44.02
1/5/2024,Toys,15,26.13
1/6/2024,Toys,24,29.03
1/7/2024,Toys,48,41.8
1/8/2024,Toys,26,39.57
1/9/2024,Toys,83,92.35
1/10/2024,Toys,53,91.43
1/11/2024,Toys,85,102.87
1/12/2024,Toys,110,131.92
1/13/2024,Toys,81,93.6
1/14/2024,Toys,72,72.6
1/15/2024,Toys,75,69.67
1/16/2024,Toys,60,73.17
1/17/2024,Toys,58,72.63
1/18/2024,Toys,51,89.16
1/19/2024,Toys,44,80.33
1/20/2024,Toys,103,129.96
1/21/2024,Toys,75,107.53
1/22/2024,Toys,116,86.85
1/23/2024,Toys,125,104.04
1/24/2024,Toys,28,82.1
1/25/2024,Toys,147,140.49
1/26/2024,Toys,67,91.99
1/27/2024,Toys,80,88.45
1/28/2024,Toys,127,127.3
1/29/2024,Toys,113,106.45
1/30/2024,Toys,96,88.94
9/3/2023,Groceries,86,139.54
9/4/2023,Groceries,139,124.06
9/5/2023,Groceries,93,117.79
9/6/2023,Groceries,99,84.45
9/7/2023,Groceries,157,119
9/8/2023,Groceries,143,137.9
9/9/2023,Groceries,117,119.54
9/10/2023,Groceries,126,106.34
9/11/2023,Groceries,154,160.35
9/12/2023,Groceries,131,118.44
9/13/2023,Groceries,89,91.97
9/14/2023,Groceries,125,161.16
9/15/2023,Groceries,115,145.7
9/16/2023,Groceries,151,113.33
9/17/2023,Groceries,84,100.74
9/18/2023,Groceries,129,113.15
9/19/2023,Groceries,154,152.4
9/20/2023,Groceries,117,130.68
9/21/2023,Groceries,127,110.66
9/22/2023,Groceries,132,109.55
9/23/2023,Groceries,175,177.58
9/24/2023,Groceries,103,100.16
9/25/2023,Groceries,69,87.2
9/26/2023,Groceries,108,105.24
9/27/2023,Groceries,120,107.05
9/28/2023,Groceries,88,116.77
9/29/2023,Groceries,157,113.12
9/30/2023,Groceries,116,120.62
10/1/2023,Groceries,196,134.34
10/2/2023,Groceries,224,201.85
10/3/2023,Groceries,188,145.92
10/4/2023,Groceries,68,108.49
10/5/2023,Groceries,151,133.93
10/6/2023,Groceries,206,178.95
10/7/2023,Groceries,109,169.15
10/8/2023,Groceries,113,115.72
10/9/2023,Groceries,49,97.23
10/10/2023,Groceries,63,100.78
10/11/2023,Groceries,133,153.91
10/12/2023,Groceries,77,86.36
10/13/2023,Groceries,117,84.4
10/14/2023,Groceries,118,111.45
10/15/2023,Groceries,74,65.95
10/16/2023,Groceries,80,65.97
10/17/2023,Groceries,75,87.61
10/18/2023,Groceries,75,92.55
10/19/2023,Groceries,91,76.29
10/20/2023,Groceries,108,87.42
10/21/2023,Groceries,92,102.41
10/22/2023,Groceries,103,87.86
10/23/2023,Groceries,64,75.15
10/24/2023,Groceries,88,71.16
10/25/2023,Groceries,128,109.85
10/26/2023,Groceries,84,91.22
10/27/2023,Groceries,94,92.33
10/28/2023,Groceries,140,97.17
10/29/2023,Groceries,183,119.55
10/30/2023,Groceries,89,100.94
10/31/2023,Groceries,80,90.31
11/1/2023,Groceries,68,81.34
11/2/2023,Groceries,177,127.05
11/3/2023,Groceries,103,96.16
11/4/2023,Groceries,99,89.61
11/5/2023,Groceries,203,136.8
11/6/2023,Groceries,173,120.63
11/7/2023,Groceries,236,166.47
11/8/2023,Groceries,204,165.49
11/9/2023,Groceries,116,125.62
11/10/2023,Groceries,110,140.45
11/11/2023,Groceries,114,143.26
11/12/2023,Groceries,92,111.83
11/13/2023,Groceries,152,159.7
11/14/2023,Groceries,55,83.61
11/15/2023,Groceries,77,85.39
11/16/2023,Groceries,174,126.67
11/17/2023,Groceries,134,127.44
11/18/2023,Groceries,139,131.19
11/19/2023,Groceries,145,158.38
11/20/2023,Groceries,90,94.71
11/21/2023,Groceries,96,155.29
11/22/2023,Groceries,131,139.38
11/23/2023,Groceries,141,120.92
11/24/2023,Groceries,140,137.55
11/25/2023,Groceries,106,97.35
11/26/2023,Groceries,86,120.59
11/27/2023,Groceries,80,122.29
11/28/2023,Groceries,120,126.25
11/29/2023,Groceries,113,121.38
11/30/2023,Groceries,89,95.17
12/1/2023,Groceries,141,98.49
12/2/2023,Groceries,213,158.37
12/3/2023,Groceries,129,120.36
12/4/2023,Groceries,104,110.97
12/5/2023,Groceries,66,91.11
12/6/2023,Groceries,138,178.26
12/7/2023,Groceries,127,146.76
12/8/2023,Groceries,141,140.69
12/9/2023,Groceries,113,95.79
12/10/2023,Groceries,82,109.5
12/11/2023,Groceries,79,103.9
12/12/2023,Groceries,55,88.31
12/13/2023,Groceries,168,121.35
12/14/2023,Groceries,68,92.73
12/15/2023,Groceries,100,97.58
12/16/2023,Groceries,193,138.93
12/17/2023,Groceries,174,129.31
12/18/2023,Groceries,115,109.01
12/19/2023,Groceries,250,200.35
12/20/2023,Groceries,65,107.86
12/21/2023,Groceries,163,154.37
12/22/2023,Groceries,135,146.5
12/23/2023,Groceries,92,130.18
12/24/2023,Groceries,220,188.05
12/25/2023,Groceries,102,116
12/26/2023,Groceries,126,109.64
12/27/2023,Groceries,15,88.3
12/28/2023,Groceries,90,106.21
12/29/2023,Groceries,91,103.45
12/30/2023,Groceries,69,77.23
12/31/2023,Groceries,81,81.02
1/1/2024,Groceries,98,90.42
1/2/2024,Groceries,83,68.53
1/3/2024,Groceries,61,74.66
1/4/2024,Groceries,105,92.24
1/5/2024,Groceries,79,69.09
1/6/2024,Groceries,55,66.67
1/7/2024,Groceries,46,58.85
1/8/2024,Groceries,90,67.63
1/9/2024,Groceries,75,66.43
1/10/2024,Groceries,131,89.82
1/11/2024,Groceries,81,76.23
1/12/2024,Groceries,181,102.77
1/13/2024,Groceries,60,96.92
1/14/2024,Groceries,185,119
1/15/2024,Groceries,78,90.16
1/16/2024,Groceries,184,135.87
1/17/2024,Groceries,122,134.04
1/18/2024,Groceries,62,97.11
1/19/2024,Groceries,21,81.87
1/20/2024,Groceries,29,105.64
1/21/2024,Groceries,93,81.13
1/22/2024,Groceries,106,87.47
1/23/2024,Groceries,11,53.5
1/24/2024,Groceries,86,53.27
1/25/2024,Groceries,105,80.68
1/26/2024,Groceries,99,73.54
1/27/2024,Groceries,157,110.78
1/28/2024,Groceries,92,97.9
1/29/2024,Groceries,173,112.8
1/30/2024,Groceries,80,100.12
9/3/2023,Electronics,142,144.78
9/4/2023,Electronics,77,95.11
9/5/2023,Electronics,54,102.41
9/6/2023,Electronics,121,111.3
9/7/2023,Electronics,85,93.77
9/8/2023,Electronics,110,106.11
9/9/2023,Electronics,72,81.11
9/10/2023,Electronics,140,105.3
9/11/2023,Electronics,106,115.27
9/12/2023,Electronics,126,128.91
9/13/2023,Electronics,82,94.98
9/14/2023,Electronics,146,118.45
9/15/2023,Electronics,97,104.76
9/16/2023,Electronics,57,69.43
9/17/2023,Electronics,70,79.29
9/18/2023,Electronics,58,73.46
9/19/2023,Electronics,128,117.7
9/20/2023,Electronics,121,106.87
9/21/2023,Electronics,142,117.6
9/22/2023,Electronics,103,110.38
9/23/2023,Electronics,87,115.25
9/24/2023,Electronics,106,101.18
9/25/2023,Electronics,133,122.86
9/26/2023,Electronics,57,59.82
9/27/2023,Electronics,91,122.4
9/28/2023,Electronics,111,113.27
9/29/2023,Electronics,66,86.22
9/30/2023,Electronics,102,90.01
10/1/2023,Electronics,96,96.19
10/2/2023,Electronics,133,123.46
10/3/2023,Electronics,47,71.87
10/4/2023,Electronics,140,113.23
10/5/2023,Electronics,121,93.97
10/6/2023,Electronics,103,105.98
10/7/2023,Electronics,45,67.32
10/8/2023,Electronics,46,74.68
10/9/2023,Electronics,25,55.87
10/10/2023,Electronics,83,59.98
10/11/2023,Electronics,63,61.93
10/12/2023,Electronics,93,67.43
10/13/2023,Electronics,24,48.43
10/14/2023,Electronics,39,43.55
10/15/2023,Electronics,65,59.11
10/16/2023,Electronics,42,53.57
10/17/2023,Electronics,47,48.81
10/18/2023,Electronics,73,68.09
10/19/2023,Electronics,101,79.21
10/20/2023,Electronics,61,63.64
10/21/2023,Electronics,116,93.84
10/22/2023,Electronics,67,55.55
10/23/2023,Electronics,57,79.01
10/24/2023,Electronics,43,48.09
10/25/2023,Electronics,69,75.17
10/26/2023,Electronics,128,81.38
10/27/2023,Electronics,47,95.17
10/28/2023,Electronics,55,60.47
10/29/2023,Electronics,137,88.77
10/30/2023,Electronics,105,84.73
10/31/2023,Electronics,42,68.19
11/1/2023,Electronics,70,76.8
11/2/2023,Electronics,128,74.41
11/3/2023,Electronics,142,111.35
11/4/2023,Electronics,81,81.12
11/5/2023,Electronics,86,102.69
11/6/2023,Electronics,113,86.12
11/7/2023,Electronics,63,85.76
11/8/2023,Electronics,133,118.25
11/9/2023,Electronics,114,118.12
11/10/2023,Electronics,74,94.16
11/11/2023,Electronics,127,98.05
11/12/2023,Electronics,129,129.83
11/13/2023,Electronics,139,137.34
11/14/2023,Electronics,95,101.37
11/15/2023,Electronics,96,102.57
11/16/2023,Electronics,114,110.6
11/17/2023,Electronics,81,109.65
11/18/2023,Electronics,40,87.99
11/19/2023,Electronics,90,100.99
11/20/2023,Electronics,65,96.42
11/21/2023,Electronics,57,93.8
11/22/2023,Electronics,81,74.53
11/23/2023,Electronics,89,70.73
11/24/2023,Electronics,163,98.76
11/25/2023,Electronics,52,68.33
11/26/2023,Electronics,63,84.23
11/27/2023,Electronics,127,113.34
11/28/2023,Electronics,149,109.81
11/29/2023,Electronics,97,103.54
11/30/2023,Electronics,113,103.52
12/1/2023,Electronics,43,82.26
12/2/2023,Electronics,89,97.15
12/3/2023,Electronics,111,105.03
12/4/2023,Electronics,37,74.57
12/5/2023,Electronics,121,94.02
12/6/2023,Electronics,61,92.47
12/7/2023,Electronics,108,89.85
12/8/2023,Electronics,103,99.52
12/9/2023,Electronics,120,87.69
12/10/2023,Electronics,74,76.4
12/11/2023,Electronics,105,89.71
12/12/2023,Electronics,165,127.42
12/13/2023,Electronics,102,111.4
12/14/2023,Electronics,86,103.88
12/15/2023,Electronics,152,133.91
12/16/2023,Electronics,99,95.45
12/17/2023,Electronics,106,147.23
12/18/2023,Electronics,47,81.25
12/19/2023,Electronics,89,97.12
12/20/2023,Electronics,141,127.43
12/21/2023,Electronics,59,84.24
12/22/2023,Electronics,111,112.68
12/23/2023,Electronics,174,144.12
12/24/2023,Electronics,190,122.9
12/25/2023,Electronics,46,64.8
12/26/2023,Electronics,142,123.24
12/27/2023,Electronics,56,73.81
12/28/2023,Electronics,34,71.01
12/29/2023,Electronics,64,69.07
12/30/2023,Electronics,26,54.72
12/31/2023,Electronics,52,50.94
1/1/2024,Electronics,27,38.24
1/2/2024,Electronics,41,46.02
1/3/2024,Electronics,69,45.47
1/4/2024,Electronics,91,56.03
1/5/2024,Electronics,69,71.52
1/6/2024,Electronics,34,39.79
1/7/2024,Electronics,56,52.02
1/8/2024,Electronics,48,52.22
1/9/2024,Electronics,134,94.16
1/10/2024,Electronics,87,69.69
1/11/2024,Electronics,165,93.78
1/12/2024,Electronics,143,97.22
1/13/2024,Electronics,80,87.53
1/14/2024,Electronics,100,97.69
1/15/2024,Electronics,96,89.29
1/16/2024,Electronics,122,127.75
1/17/2024,Electronics,88,124.21
1/18/2024,Electronics,181,121.94
1/19/2024,Electronics,83,99.95
1/20/2024,Electronics,126,122.57
1/21/2024,Electronics,141,106.93
1/22/2024,Electronics,97,113.53
1/23/2024,Electronics,83,129.76
1/24/2024,Electronics,106,147.15
1/25/2024,Electronics,110,118.68
1/26/2024,Electronics,112,109.88
1/27/2024,Electronics,102,112.81
1/28/2024,Electronics,118,116.3
1/29/2024,Electronics,109,106.41
1/30/2024,Electronics,53,62.5
9/3/2023,Clothing,118,123.99
9/4/2023,Clothing,111,98.6
9/5/2023,Clothing,121,133.3
9/6/2023,Clothing,97,104.63
9/7/2023,Clothing,103,99.92
9/8/2023,Clothing,97,84.47
9/9/2023,Clothing,140,138.64
9/10/2023,Clothing,89,89.34
9/11/2023,Clothing,200,171.76
9/12/2023,Clothing,78,139.44
9/13/2023,Clothing,82,126.41
9/14/2023,Clothing,136,121.54
9/15/2023,Clothing,75,125.18
9/16/2023,Clothing,114,108.86
9/17/2023,Clothing,87,124.89
9/18/2023,Clothing,196,158.16
9/19/2023,Clothing,108,100.68
9/20/2023,Clothing,114,111.63
9/21/2023,Clothing,101,104.65
9/22/2023,Clothing,85,99.22
9/23/2023,Clothing,75,130.81
9/24/2023,Clothing,137,123.96
9/25/2023,Clothing,178,143.32
9/26/2023,Clothing,138,127.86
9/27/2023,Clothing,74,81.04
9/28/2023,Clothing,170,146.07
9/29/2023,Clothing,91,105.15
9/30/2023,Clothing,83,94.88
10/1/2023,Clothing,92,96.62
10/2/2023,Clothing,162,150.35
10/3/2023,Clothing,79,124.44
10/4/2023,Clothing,92,100.27
10/5/2023,Clothing,95,91.48
10/6/2023,Clothing,112,106.12
10/7/2023,Clothing,156,129.3
10/8/2023,Clothing,149,139.61
10/9/2023,Clothing,99,97.42
10/10/2023,Clothing,68,78.52
10/11/2023,Clothing,119,123.32
10/12/2023,Clothing,93,98.26
10/13/2023,Clothing,92,101.95
10/14/2023,Clothing,124,137.32
10/15/2023,Clothing,127,114.56
10/16/2023,Clothing,91,81.66
10/17/2023,Clothing,163,131.94
10/18/2023,Clothing,108,122.56
10/19/2023,Clothing,61,104.85
10/20/2023,Clothing,129,130.03
10/21/2023,Clothing,166,154.5
10/22/2023,Clothing,88,100.91
10/23/2023,Clothing,176,160.29
10/24/2023,Clothing,121,115.78
10/25/2023,Clothing,118,112.61
10/26/2023,Clothing,168,169.42
10/27/2023,Clothing,146,169.83
10/28/2023,Clothing,255,228.91
10/29/2023,Clothing,126,143
10/30/2023,Clothing,120,115.68
10/31/2023,Clothing,124,122.97
11/1/2023,Clothing,74,99.55
11/2/2023,Clothing,183,193.66
11/3/2023,Clothing,126,151.29
11/4/2023,Clothing,94,116.75
11/5/2023,Clothing,69,82.21
11/6/2023,Clothing,165,128.85
11/7/2023,Clothing,104,96.81
11/8/2023,Clothing,126,146.47
11/9/2023,Clothing,95,97.62
11/10/2023,Clothing,87,95.36
11/11/2023,Clothing,154,118.9
11/12/2023,Clothing,150,134.37
11/13/2023,Clothing,139,131.95
11/14/2023,Clothing,204,163.27
11/15/2023,Clothing,48,84.17
11/16/2023,Clothing,55,80.31
11/17/2023,Clothing,82,84.3
11/18/2023,Clothing,137,129.49
11/19/2023,Clothing,45,114.25
11/20/2023,Clothing,110,96.98
11/21/2023,Clothing,87,104.26
11/22/2023,Clothing,142,111.43
11/23/2023,Clothing,125,113.84
11/24/2023,Clothing,130,122.14
11/25/2023,Clothing,180,158.89
11/26/2023,Clothing,117,117.09
11/27/2023,Clothing,212,156.81
11/28/2023,Clothing,180,189.35
11/29/2023,Clothing,46,145.97
11/30/2023,Clothing,154,153.98
12/1/2023,Clothing,152,187.54
12/2/2023,Clothing,204,168.84
12/3/2023,Clothing,162,184.59
12/4/2023,Clothing,188,184.71
12/5/2023,Clothing,181,163.93
12/6/2023,Clothing,37,183.44
12/7/2023,Clothing,188,161.42
12/8/2023,Clothing,330,213.65
12/9/2023,Clothing,125,171.81
12/10/2023,Clothing,220,170
12/11/2023,Clothing,84,127.42
12/12/2023,Clothing,285,262.07
12/13/2023,Clothing,281,278.42
12/14/2023,Clothing,102,173.51
12/15/2023,Clothing,214,170.3
12/16/2023,Clothing,177,172.7
12/17/2023,Clothing,92,184.05
12/18/2023,Clothing,136,209.99
12/19/2023,Clothing,214,196.42
12/20/2023,Clothing,174,156.98
12/21/2023,Clothing,134,203.4
12/22/2023,Clothing,143,150.56
12/23/2023,Clothing,98,102.3
12/24/2023,Clothing,113,134.54
12/25/2023,Clothing,85,104.41
12/26/2023,Clothing,189,150.64
12/27/2023,Clothing,99,96.05
12/28/2023,Clothing,85,111.31
12/29/2023,Clothing,137,121.77
12/30/2023,Clothing,89,96.26
12/31/2023,Clothing,146,127.97
1/1/2024,Clothing,76,86.17
1/2/2024,Clothing,213,147.14
1/3/2024,Clothing,93,93.52
1/4/2024,Clothing,146,144.42
1/5/2024,Clothing,50,97.29
1/6/2024,Clothing,132,139.32
1/7/2024,Clothing,153,133.08
1/8/2024,Clothing,139,136.22
1/9/2024,Clothing,140,119.78
1/10/2024,Clothing,103,101.25
1/11/2024,Clothing,201,176.53
1/12/2024,Clothing,112,133.05
1/13/2024,Clothing,145,146.1
1/14/2024,Clothing,99,95.56
1/15/2024,Clothing,97,95.49
1/16/2024,Clothing,248,196.3
1/17/2024,Clothing,184,193.6
1/18/2024,Clothing,141,148
1/19/2024,Clothing,100,109.58
1/20/2024,Clothing,174,188.61
1/21/2024,Clothing,169,188.77
1/22/2024,Clothing,183,171.74
1/23/2024,Clothing,95,107.19
1/24/2024,Clothing,153,184.07
1/25/2024,Clothing,210,177.02
1/26/2024,Clothing,119,122.68
1/27/2024,Clothing,198,193.24
1/28/2024,Clothing,164,151.8
1/29/2024,Clothing,133,122.79
1/30/2024,Clothing,84,111.66
9/3/2023,Furniture,195,128.21
9/4/2023,Furniture,83,88.03
9/5/2023,Furniture,119,133.23
9/6/2023,Furniture,72,91.7
9/7/2023,Furniture,31,70.07
9/8/2023,Furniture,85,73.27
9/9/2023,Furniture,58,57.51
9/10/2023,Furniture,95,84.22
9/11/2023,Furniture,72,73.6
9/12/2023,Furniture,45,53.65
9/13/2023,Furniture,94,97.77
9/14/2023,Furniture,62,75.4
9/15/2023,Furniture,100,100.58
9/16/2023,Furniture,47,60.28
9/17/2023,Furniture,65,63.68
9/18/2023,Furniture,78,76.34
9/19/2023,Furniture,102,96.37
9/20/2023,Furniture,106,101.9
9/21/2023,Furniture,81,90.37
9/22/2023,Furniture,83,84.41
9/23/2023,Furniture,104,97.98
9/24/2023,Furniture,79,72.28
9/25/2023,Furniture,111,100.12
9/26/2023,Furniture,58,65.42
9/27/2023,Furniture,84,83.11
9/28/2023,Furniture,85,90.72
9/29/2023,Furniture,77,78.54
9/30/2023,Furniture,82,76.44
10/1/2023,Furniture,66,61.9
10/2/2023,Furniture,98,95.37
10/3/2023,Furniture,66,74.91
10/4/2023,Furniture,125,112.17
10/5/2023,Furniture,97,89.33
10/6/2023,Furniture,84,74.56
10/7/2023,Furniture,49,76.39
10/8/2023,Furniture,15,33.01
10/9/2023,Furniture,27,30.41
10/10/2023,Furniture,28,29.58
10/11/2023,Furniture,50,47.45
10/12/2023,Furniture,62,51.27
10/13/2023,Furniture,32,31.02
10/14/2023,Furniture,59,44.62
10/15/2023,Furniture,27,32.91
10/16/2023,Furniture,12,30.36
10/17/2023,Furniture,16,30.05
10/18/2023,Furniture,37,32.48
10/19/2023,Furniture,42,40.92
10/20/2023,Furniture,35,27.4
10/21/2023,Furniture,60,40.28
10/22/2023,Furniture,27,33.49
10/23/2023,Furniture,29,31.12
10/24/2023,Furniture,31,34.78
10/25/2023,Furniture,62,66.46
10/26/2023,Furniture,64,62.3
10/27/2023,Furniture,96,80.96
10/28/2023,Furniture,95,84.38
10/29/2023,Furniture,72,69.18
10/30/2023,Furniture,90,87.85
10/31/2023,Furniture,62,67.87
11/1/2023,Furniture,82,83.63
11/2/2023,Furniture,107,112.3
11/3/2023,Furniture,82,78.49
11/4/2023,Furniture,91,93.89
11/5/2023,Furniture,67,75.07
11/6/2023,Furniture,79,81.51
11/7/2023,Furniture,90,93.13
11/8/2023,Furniture,143,136.93
11/9/2023,Furniture,98,104.68
11/10/2023,Furniture,52,68.74
11/11/2023,Furniture,100,91.66
11/12/2023,Furniture,92,99.1
11/13/2023,Furniture,49,70.01
11/14/2023,Furniture,75,76.47
11/15/2023,Furniture,114,114.78
11/16/2023,Furniture,71,81.24
11/17/2023,Furniture,64,72.94
11/18/2023,Furniture,48,63.97
11/19/2023,Furniture,118,106.35
11/20/2023,Furniture,79,84.39
11/21/2023,Furniture,82,93.09
11/22/2023,Furniture,114,99.26
11/23/2023,Furniture,108,104.92
11/24/2023,Furniture,89,87.48
11/25/2023,Furniture,42,65.03
11/26/2023,Furniture,85,84.96
11/27/2023,Furniture,112,102.59
11/28/2023,Furniture,99,88.99
11/29/2023,Furniture,113,109.84
11/30/2023,Furniture,65,70
12/1/2023,Furniture,88,89.62
12/2/2023,Furniture,119,95.54
12/3/2023,Furniture,111,96.56
12/4/2023,Furniture,116,97.4
12/5/2023,Furniture,95,79.99
12/6/2023,Furniture,126,112.78
12/7/2023,Furniture,47,67.94
12/8/2023,Furniture,105,117.1
12/9/2023,Furniture,61,78.14
12/10/2023,Furniture,107,109.23
12/11/2023,Furniture,103,95.42
